ds;country;polygon_source;polygon_id;polygon_name;tiles_visited_related_change;ratio_single_tile_users;baseline_name;baseline_type
09/08/2020;IDN;GADM;IDN.9.6_1;Ciamis;0.17995;0.18198;full_february;DAY_OF_WEEK
22/04/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.18187;0.22292;full_february;DAY_OF_WEEK
24/03/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.18253;0.25539;full_february;DAY_OF_WEEK
01/06/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.1841;0.24354;full_february;DAY_OF_WEEK
28/05/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.18932;0.23251;full_february;DAY_OF_WEEK
05/06/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.19224;0.24676;full_february;DAY_OF_WEEK
06/06/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.19892;0.23803;full_february;DAY_OF_WEEK
23/08/2020;IDN;GADM;IDN.9.6_1;Ciamis;0.20498;0.18783;full_february;DAY_OF_WEEK
06/09/2020;IDN;GADM;IDN.9.6_1;Ciamis;0.20778;0.19696;full_february;DAY_OF_WEEK
26/05/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.20932;0.23494;full_february;DAY_OF_WEEK
21/04/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.21525;0.24889;full_february;DAY_OF_WEEK
26/03/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.21561;0.26108;full_february;DAY_OF_WEEK
20/04/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.2158;0.23738;full_february;DAY_OF_WEEK
07/06/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.21721;0.23406;full_february;DAY_OF_WEEK
05/05/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.22002;0.25096;full_february;DAY_OF_WEEK
30/08/2020;IDN;GADM;IDN.9.6_1;Ciamis;0.22033;0.17649;full_february;DAY_OF_WEEK
03/08/2020;IDN;GADM;IDN.9.6_1;Ciamis;0.22291;0.16981;full_february;DAY_OF_WEEK
16/04/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.23637;0.25201;full_february;DAY_OF_WEEK
30/05/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.2383;0.23875;full_february;DAY_OF_WEEK
14/04/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.23932;0.25265;full_february;DAY_OF_WEEK
25/05/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.23938;0.161805556;full_february;DAY_OF_WEEK
23/05/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.24268;0.21606;full_february;DAY_OF_WEEK
29/05/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.24451;0.25044;full_february;DAY_OF_WEEK
18/05/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.24583;0.26498;full_february;DAY_OF_WEEK
12/05/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.24729;0.25662;full_february;DAY_OF_WEEK
30/03/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.24752;0.25839;full_february;DAY_OF_WEEK
15/05/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.25723;0.25799;full_february;DAY_OF_WEEK
13/05/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.25973;0.24798;full_february;DAY_OF_WEEK
22/03/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.2599;0.24348;full_february;DAY_OF_WEEK
27/03/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.26053;0.27035;full_february;DAY_OF_WEEK
07/04/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.26141;0.25782;full_february;DAY_OF_WEEK
24/05/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.26649;0.14705;full_february;DAY_OF_WEEK
15/04/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.27161;0.26494;full_february;DAY_OF_WEEK
04/05/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.27373;0.25741;full_february;DAY_OF_WEEK
06/04/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.27428;0.26246;full_february;DAY_OF_WEEK
02/03/2020;IDN;GADM;IDN.9.6_1;Ciamis;0.279861111;0.17957;full_february;DAY_OF_WEEK
16/05/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.2829;0.25225;full_february;DAY_OF_WEEK
30/04/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.28292;0.26812;full_february;DAY_OF_WEEK
31/03/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.28293;0.27408;full_february;DAY_OF_WEEK
08/04/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.2889;0.26779;full_february;DAY_OF_WEEK
17/04/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.29037;0.27309;full_february;DAY_OF_WEEK
31/05/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.29114;0.25828;full_february;DAY_OF_WEEK
29/04/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.29641;0.27382;full_february;DAY_OF_WEEK
16/08/2020;IDN;GADM;IDN.9.6_1;Ciamis;0.29916;0.17135;full_february;DAY_OF_WEEK
01/04/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.30164;0.26458;full_february;DAY_OF_WEEK
11/05/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.30449;0.26765;full_february;DAY_OF_WEEK
17/08/2020;IDN;GADM;IDN.9.6_1;Ciamis;0.31327;0.18493;full_february;DAY_OF_WEEK
28/03/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.31859;0.28468;full_february;DAY_OF_WEEK
02/04/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.32135;0.28714;full_february;DAY_OF_WEEK
18/04/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.32604;0.26743;full_february;DAY_OF_WEEK
10/04/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.32845;0.28535;full_february;DAY_OF_WEEK
11/04/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.33316;0.27921;full_february;DAY_OF_WEEK
27/04/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.33355;0.29898;full_february;DAY_OF_WEEK
02/08/2020;IDN;GADM;IDN.9.6_1;Ciamis;0.33363;0.16053;full_february;DAY_OF_WEEK
02/05/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.33701;0.27313;full_february;DAY_OF_WEEK
03/04/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.33966;0.29485;full_february;DAY_OF_WEEK
28/04/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.34198;0.31364;full_february;DAY_OF_WEEK
24/04/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.35204;0.30178;full_february;DAY_OF_WEEK
06/05/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.35213;0.29793;full_february;DAY_OF_WEEK
07/05/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.35995;0.29471;full_february;DAY_OF_WEEK
09/05/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.36128;0.28236;full_february;DAY_OF_WEEK
01/05/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.36583;0.29989;full_february;DAY_OF_WEEK
04/04/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.37487;0.29691;full_february;DAY_OF_WEEK
25/04/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.38127;0.29377;full_february;DAY_OF_WEEK
12/04/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.38401;0.27063;full_february;DAY_OF_WEEK
17/05/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.38864;0.27766;full_february;DAY_OF_WEEK
05/04/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.39692;0.27222;full_february;DAY_OF_WEEK
03/05/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.41819;0.28796;full_february;DAY_OF_WEEK
05/09/2020;IDN;GADM;IDN.9.6_1;Ciamis;0.41875;0.20738;full_february;DAY_OF_WEEK
14/03/2020;IDN;GADM;IDN.9.6_1;Ciamis;0.429166667;0.18586;full_february;DAY_OF_WEEK
10/05/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.45642;0.29596;full_february;DAY_OF_WEEK
26/04/2020;IDN;GADM;IDN.9.6_1;Ciamis;-0.45897;0.31542;full_february;DAY_OF_WEEK
13/09/2020;IDN;GADM;IDN.9.6_1;Ciamis;0.841666667;0.20021;full_february;DAY_OF_WEEK
02/09/2020;IDN;GADM;IDN.9.7_1;Cianjur;0.00024;0.21232;full_february;DAY_OF_WEEK
09/07/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.00048;0.21549;full_february;DAY_OF_WEEK
14/03/2020;IDN;GADM;IDN.9.7_1;Cianjur;0.00083;0.19455;full_february;DAY_OF_WEEK
13/09/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.00223;0.21979;full_february;DAY_OF_WEEK
21/06/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.00288;0.21715;full_february;DAY_OF_WEEK
08/07/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.00322;0.21606;full_february;DAY_OF_WEEK
29/11/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.00355;0.23901;full_february;DAY_OF_WEEK
15/08/2020;IDN;GADM;IDN.9.7_1;Cianjur;0.00364;0.21239;full_february;DAY_OF_WEEK
15/11/2020;IDN;GADM;IDN.9.7_1;Cianjur;0.00473;0.23586;full_february;DAY_OF_WEEK
05/08/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.00525;0.21647;full_february;DAY_OF_WEEK
26/07/2020;IDN;GADM;IDN.9.7_1;Cianjur;0.00526;0.21213;full_february;DAY_OF_WEEK
06/07/2020;IDN;GADM;IDN.9.7_1;Cianjur;0.00602;0.22172;full_february;DAY_OF_WEEK
06/08/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.00794;0.152083333;full_february;DAY_OF_WEEK
29/10/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.00812;0.25131;full_february;DAY_OF_WEEK
04/03/2020;IDN;GADM;IDN.9.7_1;Cianjur;0.00853;0.19866;full_february;DAY_OF_WEEK
01/11/2020;IDN;GADM;IDN.9.7_1;Cianjur;0.01155;0.23642;full_february;DAY_OF_WEEK
05/03/2020;IDN;GADM;IDN.9.7_1;Cianjur;0.01174;0.20037;full_february;DAY_OF_WEEK
19/07/2020;IDN;GADM;IDN.9.7_1;Cianjur;0.01174;0.21357;full_february;DAY_OF_WEEK
11/08/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.01225;0.21838;full_february;DAY_OF_WEEK
19/08/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.01312;0.21471;full_february;DAY_OF_WEEK
01/08/2020;IDN;GADM;IDN.9.7_1;Cianjur;0.01337;0.20308;full_february;DAY_OF_WEEK
12/08/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.01376;0.21779;full_february;DAY_OF_WEEK
01/09/2020;IDN;GADM;IDN.9.7_1;Cianjur;0.01401;0.21515;full_february;DAY_OF_WEEK
29/06/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.01426;0.21493;full_february;DAY_OF_WEEK
04/07/2020;IDN;GADM;IDN.9.7_1;Cianjur;0.01465;0.21956;full_february;DAY_OF_WEEK
23/08/2020;IDN;GADM;IDN.9.7_1;Cianjur;0.01557;0.21569;full_february;DAY_OF_WEEK
28/07/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.01707;0.22041;full_february;DAY_OF_WEEK
14/06/2020;IDN;GADM;IDN.9.7_1;Cianjur;0.01758;0.21822;full_february;DAY_OF_WEEK
11/07/2020;IDN;GADM;IDN.9.7_1;Cianjur;0.01771;0.20487;full_february;DAY_OF_WEEK
29/08/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.01881;0.20596;full_february;DAY_OF_WEEK
28/10/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.01891;0.23985;full_february;DAY_OF_WEEK
05/09/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.01917;0.22414;full_february;DAY_OF_WEEK
13/07/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.01992;0.20051;full_february;DAY_OF_WEEK
31/08/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.01994;0.20256;full_february;DAY_OF_WEEK
10/07/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.02124;0.22364;full_february;DAY_OF_WEEK
27/08/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.02138;0.21965;full_february;DAY_OF_WEEK
08/09/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.02186;0.23078;full_february;DAY_OF_WEEK
07/09/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.02195;0.21651;full_february;DAY_OF_WEEK
08/08/2020;IDN;GADM;IDN.9.7_1;Cianjur;0.02279;0.20488;full_february;DAY_OF_WEEK
29/07/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.02449;0.22396;full_february;DAY_OF_WEEK
12/03/2020;IDN;GADM;IDN.9.7_1;Cianjur;0.02565;0.19682;full_february;DAY_OF_WEEK
22/08/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.02604;0.22002;full_february;DAY_OF_WEEK
07/08/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.02687;0.21704;full_february;DAY_OF_WEEK
03/11/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.02778;0.23197;full_february;DAY_OF_WEEK
13/03/2020;IDN;GADM;IDN.9.7_1;Cianjur;0.02844;0.18676;full_february;DAY_OF_WEEK
04/08/2020;IDN;GADM;IDN.9.7_1;Cianjur;0.02922;1.4875;full_february;DAY_OF_WEEK
25/11/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.03307;0.24096;full_february;DAY_OF_WEEK
03/03/2020;IDN;GADM;IDN.9.7_1;Cianjur;0.03314;0.19163;full_february;DAY_OF_WEEK
16/03/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.03325;0.20879;full_february;DAY_OF_WEEK
26/08/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.03327;0.22026;full_february;DAY_OF_WEEK
10/11/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.03397;0.24017;full_february;DAY_OF_WEEK
03/09/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.03474;0.23108;full_february;DAY_OF_WEEK
13/12/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.03572;0.25044;full_february;DAY_OF_WEEK
01/03/2020;IDN;GADM;IDN.9.7_1;Cianjur;0.03733;0.20394;full_february;DAY_OF_WEEK
02/11/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.03735;0.22692;full_february;DAY_OF_WEEK
01/07/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.03956;0.22456;full_february;DAY_OF_WEEK
15/06/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.03969;0.21594;full_february;DAY_OF_WEEK
22/11/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.04013;0.24189;full_february;DAY_OF_WEEK
04/11/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.04096;0.23242;full_february;DAY_OF_WEEK
09/11/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.04131;0.22734;full_february;DAY_OF_WEEK
28/08/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.04185;0.22179;full_february;DAY_OF_WEEK
11/11/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.04256;0.23497;full_february;DAY_OF_WEEK
07/11/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.044;0.23411;full_february;DAY_OF_WEEK
27/06/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.04402;0.21523;full_february;DAY_OF_WEEK
16/06/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.04402;0.23026;full_february;DAY_OF_WEEK
10/03/2020;IDN;GADM;IDN.9.7_1;Cianjur;0.04423;0.19241;full_february;DAY_OF_WEEK
17/03/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.04457;0.21558;full_february;DAY_OF_WEEK
14/08/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.04471;0.22978;full_february;DAY_OF_WEEK
30/10/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.04473;0.25737;full_february;DAY_OF_WEEK
04/09/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.04489;0.23839;full_february;DAY_OF_WEEK
30/07/2020;IDN;GADM;IDN.9.7_1;Cianjur;0.04523;0.20943;full_february;DAY_OF_WEEK
31/07/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.04556;0.21574;full_february;DAY_OF_WEEK
21/08/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.04586;0.23691;full_february;DAY_OF_WEEK
18/10/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.0477;0.23218;full_february;DAY_OF_WEEK
23/06/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.04825;0.23374;full_february;DAY_OF_WEEK
06/10/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.04981;0.24577;full_february;DAY_OF_WEEK
02/07/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.05052;0.23693;full_february;DAY_OF_WEEK
16/11/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.05106;0.23212;full_february;DAY_OF_WEEK
26/11/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.05106;0.23448;full_february;DAY_OF_WEEK
18/07/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.05141;0.21892;full_february;DAY_OF_WEEK
09/09/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.05168;0.23403;full_february;DAY_OF_WEEK
19/11/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.05283;0.24319;full_february;DAY_OF_WEEK
03/07/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.05322;0.23579;full_february;DAY_OF_WEEK
14/07/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.054;0.22265;full_february;DAY_OF_WEEK
17/06/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.05446;0.22839;full_february;DAY_OF_WEEK
25/06/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.05497;0.23002;full_february;DAY_OF_WEEK
06/03/2020;IDN;GADM;IDN.9.7_1;Cianjur;0.05528;0.18219;full_february;DAY_OF_WEEK
06/11/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.0554;0.23527;full_february;DAY_OF_WEEK
15/07/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.05561;0.22363;full_february;DAY_OF_WEEK
08/11/2020;IDN;GADM;IDN.9.7_1;Cianjur;0.056;0.22189;full_february;DAY_OF_WEEK
02/03/2020;IDN;GADM;IDN.9.7_1;Cianjur;0.05636;0.17484;full_february;DAY_OF_WEEK
24/06/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.05647;0.22995;full_february;DAY_OF_WEEK
18/11/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.05652;0.24157;full_february;DAY_OF_WEEK
07/06/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.05736;0.22644;full_february;DAY_OF_WEEK
20/07/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.05951;0.21522;full_february;DAY_OF_WEEK
31/10/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.06028;0.25376;full_february;DAY_OF_WEEK
05/11/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.06056;0.23853;full_february;DAY_OF_WEEK
22/06/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.06163;0.23646;full_february;DAY_OF_WEEK
27/07/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.06196;0.20797;full_february;DAY_OF_WEEK
13/08/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.06232;0.23419;full_february;DAY_OF_WEEK
17/07/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.06244;0.23149;full_february;DAY_OF_WEEK
13/11/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.06345;0.23905;full_february;DAY_OF_WEEK
02/06/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.06385;0.22792;full_february;DAY_OF_WEEK
13/06/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.06512;0.22455;full_february;DAY_OF_WEEK
16/07/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.06544;0.22736;full_february;DAY_OF_WEEK
12/11/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.06567;0.25191;full_february;DAY_OF_WEEK
08/12/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.06588;0.24411;full_february;DAY_OF_WEEK
03/08/2020;IDN;GADM;IDN.9.7_1;Cianjur;0.06605;0.20126;full_february;DAY_OF_WEEK
21/07/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.0669;0.22515;full_february;DAY_OF_WEEK
09/03/2020;IDN;GADM;IDN.9.7_1;Cianjur;0.06705;0.17655;full_february;DAY_OF_WEEK
10/06/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.06751;0.23171;full_february;DAY_OF_WEEK
07/12/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.06779;0.24697;full_february;DAY_OF_WEEK
10/12/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.06809;0.25409;full_february;DAY_OF_WEEK
10/09/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.06882;0.23054;full_february;DAY_OF_WEEK
12/09/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.06887;0.22777;full_february;DAY_OF_WEEK
20/11/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.06917;0.25135;full_february;DAY_OF_WEEK
03/12/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.06918;0.24626;full_february;DAY_OF_WEEK
01/12/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.0704;0.25475;full_february;DAY_OF_WEEK
11/10/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.07224;0.24004;full_february;DAY_OF_WEEK
25/07/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.07227;0.22112;full_february;DAY_OF_WEEK
20/06/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.07248;0.22009;full_february;DAY_OF_WEEK
02/12/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.07251;0.24752;full_february;DAY_OF_WEEK
11/06/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.07269;0.23718;full_february;DAY_OF_WEEK
06/09/2020;IDN;GADM;IDN.9.7_1;Cianjur;0.07416;0.21594;full_february;DAY_OF_WEEK
09/06/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.07472;0.23223;full_february;DAY_OF_WEEK
11/09/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.07532;0.23384;full_february;DAY_OF_WEEK
27/11/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.07691;0.23705;full_february;DAY_OF_WEEK
30/11/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.07766;0.23711;full_february;DAY_OF_WEEK
26/06/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.07816;0.23263;full_february;DAY_OF_WEEK
23/07/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.07981;0.22883;full_february;DAY_OF_WEEK
13/10/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.08108;0.24905;full_february;DAY_OF_WEEK
08/06/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.08124;0.21774;full_february;DAY_OF_WEEK
12/10/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.08183;0.23533;full_february;DAY_OF_WEEK
18/06/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.08282;0.23111;full_february;DAY_OF_WEEK
22/10/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.08298;0.24611;full_february;DAY_OF_WEEK
24/11/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.08315;0.25668;full_february;DAY_OF_WEEK
22/07/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.08548;0.23413;full_february;DAY_OF_WEEK
28/06/2020;IDN;GADM;IDN.9.7_1;Cianjur;0.08554;0.20515;full_february;DAY_OF_WEEK
01/10/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.08649;0.24118;full_february;DAY_OF_WEEK
23/11/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.08652;0.23955;full_february;DAY_OF_WEEK
24/07/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.08735;0.23515;full_february;DAY_OF_WEEK
14/11/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.0877;0.24529;full_february;DAY_OF_WEEK
25/10/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.08771;0.25221;full_february;DAY_OF_WEEK
02/10/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.08901;0.24196;full_february;DAY_OF_WEEK
21/11/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.09098;0.24562;full_february;DAY_OF_WEEK
07/03/2020;IDN;GADM;IDN.9.7_1;Cianjur;0.09155;0.17774;full_february;DAY_OF_WEEK
04/10/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.09186;0.24972;full_february;DAY_OF_WEEK
04/12/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.09257;0.25189;full_february;DAY_OF_WEEK
20/10/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.09297;0.24971;full_february;DAY_OF_WEEK
28/11/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.0931;0.24426;full_february;DAY_OF_WEEK
15/09/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.09453;0.24437;full_february;DAY_OF_WEEK
18/08/2020;IDN;GADM;IDN.9.7_1;Cianjur;0.09454;0.20101;full_february;DAY_OF_WEEK
19/10/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.09616;0.23958;full_february;DAY_OF_WEEK
11/12/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.0963;0.25805;full_february;DAY_OF_WEEK
30/09/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.09631;0.24137;full_february;DAY_OF_WEEK
19/06/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.09725;0.23506;full_february;DAY_OF_WEEK
12/06/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.09804;0.23669;full_february;DAY_OF_WEEK
15/10/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.09952;0.24489;full_february;DAY_OF_WEEK
04/06/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.1001;0.23665;full_february;DAY_OF_WEEK
07/10/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.10078;0.25113;full_february;DAY_OF_WEEK
03/06/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.10085;0.23092;full_february;DAY_OF_WEEK
01/06/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.10294;0.24113;full_february;DAY_OF_WEEK
19/05/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.10384;0.22651;full_february;DAY_OF_WEEK
05/12/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.10406;0.24761;full_february;DAY_OF_WEEK
17/08/2020;IDN;GADM;IDN.9.7_1;Cianjur;0.10429;0.20657;full_february;DAY_OF_WEEK
17/10/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.10465;0.24048;full_february;DAY_OF_WEEK
14/10/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.10543;0.24887;full_february;DAY_OF_WEEK
21/05/2020;IDN;GADM;IDN.9.7_1;Cianjur;-0.10561;0.24041;full_february;DAY_OF_WEEK
